Timestamp,AF3 Value,AF3 Quality,AF4 Value,AF4 Quality,F3 Value,F3 Quality,F4 Value,F4 Quality,F7 Value,F7 Quality,F8 Value,F8 Quality
2017-03-09 18:14:08.674309,5334,10642,-2406,5428,-7696,0,-7147,0,-2659,0,-892,0
2017-03-09 18:14:08.674361,-6313,10642,-6195,5428,1706,0,-6137,0,-4069,0,7390,0
2017-03-09 18:14:08.674399,-6313,10642,-6195,5428,1706,0,-6137,0,-4069,0,7390,0
2017-03-09 18:14:08.674463,-6313,10642,-6195,5428,1706,0,-6137,0,-4069,0,7390,0
2017-03-09 18:14:08.705299,-6313,10642,-6195,5428,1706,0,-6137,0,-4069,0,7390,0
2017-03-09 18:14:08.717535,7723,10642,2727,5428,-155,5051,-8160,0,-6894,0,-2499,0
2017-03-09 18:14:08.736903,7723,10642,2727,5428,-155,5051,-8160,0,-6894,0,-2499,0
2017-03-09 18:14:08.773894,7723,10642,2727,5428,-155,5051,-8160,0,-6894,0,-2499,0
2017-03-09 18:14:08.774119,7723,10642,2727,5428,-155,5051,-8160,0,-6894,0,-2499,0
2017-03-09 18:14:08.809965,7723,10642,2727,5428,-155,5051,-8160,0,-6894,0,-2499,0
2017-03-09 18:14:08.810473,-113,10642,-297,5428,-7603,5051,-5824,0,6817,0,4275,0
2017-03-09 18:14:08.854147,-113,10642,-297,5428,-7603,5051,-5824,0,6817,0,4275,0
2017-03-09 18:14:08.891005,-113,10642,-297,5428,-7603,5051,-5824,0,6817,0,4275,0
2017-03-09 18:14:08.891256,-113,10642,-297,5428,-7603,5051,-5824,0,6817,0,4275,0
2017-03-09 18:14:08.891535,-2200,8972,-5942,5428,-7164,5051,-5489,0,4079,0,5488,0
2017-03-09 18:14:08.938587,-2200,8972,-5942,5428,-7164,5051,-5489,0,4079,0,5488,0
2017-03-09 18:14:08.962504,-2200,8972,-5942,5428,-7164,5051,-5489,0,4079,0,5488,0
2017-03-09 18:14:08.962719,5786,8972,6051,5428,-7937,5051,6271,0,-5583,0,3507,0
2017-03-09 18:14:08.989892,5786,8972,6051,5428,-7937,5051,6271,0,-5583,0,3507,0
2017-03-09 18:14:09.023110,3441,8972,5554,5428,-5469,5051,5688,0,-5498,0,-3861,0
2017-03-09 18:14:09.023443,3441,8972,5554,5428,-5469,5051,5688,0,-5498,0,-3861,0
2017-03-09 18:14:09.023734,-3458,8972,563,5428,-5272,5051,-7073,0,-6776,0,3671,0
2017-03-09 18:14:09.053023,-3458,8972,563,5428,-5272,5051,-7073,0,-6776,0,3671,0
2017-03-09 18:14:09.090519,3505,8972,6826,5428,6070,5051,3798,0,-6704,0,6245,0
2017-03-09 18:14:09.091017,3505,8972,6826,5428,6070,5051,3798,0,-6704,0,6245,0
2017-03-09 18:14:09.131767,3505,8972,6826,5428,6070,5051,3798,0,-6704,0,6245,0
2017-03-09 18:14:09.132265,3505,8972,6826,5428,6070,5051,3798,0,-6704,0,6245,0
2017-03-09 18:14:09.132435,-6109,8972,3648,5428,-2725,5051,1779,0,2583,0,2231,0
2017-03-09 18:14:09.156413,-6109,8972,3648,5428,-2725,5051,1779,0,2583,0,2231,0
2017-03-09 18:14:09.233757,-6109,8972,3648,5428,-2725,5051,1779,0,2583,0,2231,0
2017-03-09 18:14:09.233945,-6109,8972,3648,5428,-2725,5051,1779,0,2583,0,2231,0
2017-03-09 18:14:09.265558,-2675,8972,5555,5428,3237,5051,288,0,5022,0,6627,0
2017-03-09 18:14:09.292604,-2675,8972,5555,5428,3237,5051,288,0,5022,0,6627,0
2017-03-09 18:14:09.296987,-2675,8972,5555,5428,3237,5051,288,0,5022,0,6627,0
2017-03-09 18:14:09.313270,-7386,8972,1012,5428,-1448,5051,-6163,0,5982,0,7833,0
2017-03-09 18:14:09.341950,-7386,8972,1012,5428,-1448,5051,-6163,0,5982,0,7833,0
2017-03-09 18:14:09.358082,-7386,8972,1012,5428,-1448,5051,-6163,0,5982,0,7833,0
2017-03-09 18:14:09.383149,-2819,8972,3822,5428,-6168,5051,-4299,0,-3657,0,4422,0
2017-03-09 18:14:09.426808,-2819,8972,3822,5428,-6168,5051,-4299,0,-3657,0,4422,0
2017-03-09 18:14:09.427110,-4918,8972,-4161,5428,3491,5051,-800,0,-4834,0,-1983,0
2017-03-09 18:14:09.455661,-4918,8972,-4161,5428,3491,5051,-800,0,-4834,0,-1983,0
2017-03-09 18:14:09.463191,-4918,8972,-4161,5428,3491,5051,-800,0,-4834,0,-1983,0
2017-03-09 18:14:09.506247,183,8972,-2478,5428,-4143,5051,6413,0,407,0,4097,0
2017-03-09 18:14:09.506460,183,8972,-2478,5428,-4143,5051,6413,0,407,0,4097,0
2017-03-09 18:14:09.506658,183,8972,-2478,5428,-4143,5051,6413,0,407,0,4097,0
2017-03-09 18:14:09.506821,2699,8972,7145,5428,6428,5051,-7568,0,440,0,7687,0
2017-03-09 18:14:09.563773,-3838,8972,5957,4757,289,5051,-2733,0,-1746,0,-2681,0
2017-03-09 18:14:09.564322,-3838,8972,5957,4757,289,5051,-2733,0,-1746,0,-2681,0
2017-03-09 18:14:09.564513,-3838,8972,5957,4757,289,5051,-2733,0,-1746,0,-2681,0
2017-03-09 18:14:09.593121,3038,14779,-133,4757,-7873,5051,-8034,0,-4498,0,6768,0
2017-03-09 18:14:09.637501,3038,14779,-133,4757,-7873,5051,-8034,0,-4498,0,6768,0
2017-03-09 18:14:09.637741,3038,14779,-133,4757,-7873,5051,-8034,0,-4498,0,6768,0
2017-03-09 18:14:09.637897,3038,14779,-133,4757,-7873,5051,-8034,0,-4498,0,6768,0
2017-03-09 18:14:09.658052,7104,14779,6441,4757,6348,5051,3063,0,-5064,0,-1524,0
2017-03-09 18:14:09.676396,7104,14779,6441,4757,6348,5051,3063,0,-5064,0,-1524,0
2017-03-09 18:14:09.720818,-2858,14779,6447,4757,6348,5051,3063,0,6435,0,-7271,0
2017-03-09 18:14:09.768328,-5642,14779,792,4757,6082,5051,-5432,0,5534,0,-1073,2467
2017-03-09 18:14:09.806769,-5642,14779,792,4757,6082,5051,-5432,0,5534,0,-1073,2467
2017-03-09 18:14:09.807011,-5642,14779,792,4757,6082,5051,-5432,0,5534,0,-1073,2467
2017-03-09 18:14:09.890618,-7125,14779,5938,4757,6992,5051,4123,0,7133,0,-1930,2467
2017-03-09 18:14:09.890983,-5534,14779,-5060,4757,-2543,5051,-7778,0,-7490,0,5618,2467
2017-03-09 18:14:09.891138,6961,14779,-4762,4757,-2231,5051,-1209,0,1988,0,524,2467
2017-03-09 18:14:09.912997,6961,14779,-4762,4757,-2231,5051,-1209,0,1988,0,524,2467
2017-03-09 18:14:09.923344,3687,1477,6375,4757,-2329,5051,-805,0,-418,0,677,2467
2017-03-09 18:14:09.943431,3687,1477,6375,4757,-2329,5051,-805,0,-418,0,677,2467
2017-03-09 18:14:09.967923,3687,1477,6375,4757,-2329,5051,-805,0,-418,0,677,2467
2017-03-09 18:14:09.990656,3687,1477,6375,4757,-2329,5051,-805,0,-418,0,677,2467
2017-03-09 18:14:09.990888,4000,1477,6412,4757,-1961,5051,-6825,0,-6406,0,-3548,2467
2017-03-09 18:14:10.012215,4000,1477,6412,4757,-1961,5051,-6825,0,-6406,0,-3548,2467
2017-03-09 18:14:10.042773,4000,1477,6412,4757,-1961,5051,-6825,0,-6406,0,-3548,2467
2017-03-09 18:14:10.042975,4000,1477,6412,4757,-1961,5051,-6825,0,-6406,0,-3548,2467
2017-03-09 18:14:10.056259,4000,1477,6412,4757,-1961,5051,-6825,0,-6406,0,-3548,2467
2017-03-09 18:14:10.096066,-1145,1477,6761,4757,5670,5051,7830,0,-5128,0,4282,2467
2017-03-09 18:14:10.113978,-1145,1477,6761,4757,5670,5051,7830,0,-5128,0,4282,2467
2017-03-09 18:14:10.113981,-375,1477,6761,4757,5670,5051,7830,0,-5128,0,4282,2467
2017-03-09 18:14:10.127167,-1036,1477,-7778,4757,2505,5051,4669,0,-5680,0,470,2467
2017-03-09 18:14:10.133622,-1036,1477,-7778,4757,2505,5051,4669,0,-5680,0,470,2467
2017-03-09 18:14:10.157993,-1036,1477,-7778,4757,2505,5051,4669,0,-5680,0,470,2467
2017-03-09 18:14:10.179096,5201,1477,400,4757,-5137,5051,3146,0,2595,0,-6266,2467
2017-03-09 18:14:10.201908,5201,1477,400,4757,-5137,5051,3146,0,2595,0,-6266,2467
2017-03-09 18:14:10.202263,7577,1477,744,4757,-7631,5051,-5504,0,-5008,0,-6444,2467
2017-03-09 18:14:10.246584,7577,1477,744,4757,-7631,5051,-5504,0,-5008,0,-6444,2467
2017-03-09 18:14:10.255379,7577,1477,744,4757,-7631,5051,-5504,0,-5008,0,-6444,2467
2017-03-09 18:14:10.296920,7577,1477,744,4757,-7631,5051,-5504,0,-5008,0,-6444,2467
2017-03-09 18:14:10.306460,7577,1477,744,4757,-7631,5051,-5504,0,-5008,0,-6444,2467
2017-03-09 18:14:10.306672,7577,1477,744,4757,-7631,5051,-5504,0,-5008,0,-6444,2467
2017-03-09 18:14:10.325191,-2321,1477,-5871,4757,-4897,5051,6999,0,2533,0,4344,2467
2017-03-09 18:14:10.393727,-6651,1477,1854,4757,-583,5051,2928,0,4938,0,-6291,2467
2017-03-09 18:14:10.393944,-6651,1477,1854,4757,-583,5051,2928,0,4938,0,-6291,2467
2017-03-09 18:14:10.393979,-6651,1477,1854,4757,-583,5051,2928,0,4938,0,-6291,2467
2017-03-09 18:14:10.399516,-7087,1477,7318,4757,-6637,5051,910,0,2528,0,-4019,2467
2017-03-09 18:14:10.399570,1031,1477,7570,4757,-843,5051,-3948,0,959,0,-8037,2467
2017-03-09 18:14:10.469089,1031,1477,7570,4757,-843,5051,-3948,0,959,0,-8037,2467
2017-03-09 18:14:10.469288,-6090,1477,-5301,4757,-3499,5051,-2952,0,5722,0,7594,2467
2017-03-09 18:14:10.469485,-6090,1477,-5301,4757,-3499,5051,-2952,0,5722,0,7594,2467
2017-03-09 18:14:10.498725,-6090,1477,-5301,4757,-3499,5051,-2952,0,5722,0,7594,2467
2017-03-09 18:14:10.498887,-6639,1477,-1954,4757,-4251,5051,76,0,3718,0,1832,2467
2017-03-09 18:14:10.498955,-6639,1477,-1954,4757,-4251,5051,76,0,3718,0,1832,2467
2017-03-09 18:14:10.549355,-6639,1477,-1954,4757,-4251,5051,76,0,3718,0,1832,2467
2017-03-09 18:14:10.549572,-6639,1477,-1954,4757,-4251,5051,76,0,3718,0,1832,2467
2017-03-09 18:14:10.549709,-6639,1477,-1954,4757,-4251,5051,76,0,3718,0,1832,2467
2017-03-09 18:14:10.579200,-6639,1477,-1954,4757,-4251,5051,76,0,3718,0,1832,2467
2017-03-09 18:14:10.615045,-6497,1477,7536,4757,3657,5051,-1813,0,5822,0,7302,2467
2017-03-09 18:14:10.615346,-6497,1477,7536,4757,3657,5051,-1813,0,5822,0,7302,2467
2017-03-09 18:14:10.615493,-6497,1477,7536,4757,3657,5051,-1813,0,5822,0,7302,2467
2017-03-09 18:14:10.615532,-1760,1477,-4009,4757,6054,5051,6344,0,-2142,0,-5206,2467
2017-03-09 18:14:10.615593,-1760,1477,-4009,4757,6054,5051,6344,0,-2142,0,-5206,2467
2017-03-09 18:14:10.649784,-8163,1477,-7050,4757,-2711,5051,5138,0,-4697,0,2370,2467
2017-03-09 18:14:10.650183,-8163,1477,-7050,4757,-2711,5051,5138,0,-4697,0,2370,2467
2017-03-09 18:14:10.678293,1510,1477,7106,4757,2943,5051,-3573,0,6933,0,-943,2467
2017-03-09 18:14:10.683420,1510,1477,7106,4757,2943,5051,-3573,0,6933,0,-943,2467
2017-03-09 18:14:10.709142,1510,1477,7106,4757,2943,5051,-3573,0,6933,0,-943,2467
2017-03-09 18:14:10.709352,1510,1477,7106,4757,2943,5051,-3573,0,6933,0,-943,2467
2017-03-09 18:14:10.709510,1510,1477,7106,4757,2943,5051,-3573,0,6933,0,-943,2467
2017-03-09 18:14:10.743127,-1554,1477,-6790,4757,-6479,5051,4681,0,4757,0,570,2467
2017-03-09 18:14:10.769070,-1554,1477,-6790,4757,-6479,5051,4681,0,4757,0,570,2467
2017-03-09 18:14:10.769251,-1554,1477,-6790,4757,-6479,5051,4681,0,4757,0,570,2467
2017-03-09 18:14:10.790523,-7749,1477,2103,4757,-1749,5051,-1474,0,-2743,0,-2719,2467
2017-03-09 18:14:10.790556,-7749,1477,2103,4757,-1749,5051,-1474,0,-2743,0,-2719,2467
2017-03-09 18:14:10.813238,-7749,1477,2103,4757,-1749,5051,-1474,0,-2743,0,-2719,2467
2017-03-09 18:14:10.823733,3725,1477,3535,4757,-2631,5051,-3224,378,-2800,0,-1174,2467
2017-03-09 18:14:10.824216,3725,1477,3535,4757,-2631,5051,-3224,378,-2800,0,-1174,2467
2017-03-09 18:14:10.864534,3725,1477,3535,4757,-2631,5051,-3224,378,-2800,0,-1174,2467
2017-03-09 18:14:10.867943,-3437,1477,-6594,4757,3805,5051,5740,378,-7026,0,6979,2467
2017-03-09 18:14:10.896821,5723,1477,-4618,4757,-5530,5051,4048,378,4883,0,-4287,2467
2017-03-09 18:14:10.912022,5723,1477,-4618,4757,-5530,5051,4048,378,4883,0,-4287,2467
2017-03-09 18:14:10.923778,2167,1477,-7272,4757,-5530,5051,-1337,378,-4553,0,-2045,2467
2017-03-09 18:14:10.946958,-4273,1477,5045,4757,-3953,5051,2133,378,-63,0,5885,2467
2017-03-09 18:14:10.947170,-4273,1477,5045,4757,-3953,5051,2133,378,-63,0,5885,2467
2017-03-09 18:14:10.962637,-4273,1477,5045,4757,-3953,5051,2133,378,-63,0,5885,2467
2017-03-09 18:14:10.991075,-4273,1477,5045,4757,-3953,5051,2133,378,-63,0,5885,2467
2017-03-09 18:14:11.016664,-294,1477,-1185,4757,-1429,5051,-7396,378,3176,0,-5453,2467
2017-03-09 18:14:11.046123,-294,1477,-1185,4757,-1429,5051,-7396,378,3176,0,-5453,2467
2017-03-09 18:14:11.046353,-2071,1477,4919,4757,-7004,5051,-6689,378,3265,0,4735,2467
2017-03-09 18:14:11.078690,-5427,1477,-1018,4757,3199,5051,4860,378,-105,0,3764,2467
2017-03-09 18:14:11.078874,-6665,1477,-3236,4757,-3256,5051,7725,378,5675,0,-256,2467
2017-03-09 18:14:11.090342,-6665,1477,-3236,4757,-3256,5051,7725,378,5675,0,-256,2467
2017-03-09 18:14:11.121576,-6665,1477,-3236,4757,-3256,5051,7725,378,5675,0,-256,2467
2017-03-09 18:14:11.121790,-1244,1477,-2887,4757,4825,5051,-7448,378,6430,0,-8015,2467
2017-03-09 18:14:11.149671,-1244,1477,-2887,4757,4825,5051,-7448,378,6430,0,-8015,2467
2017-03-09 18:14:11.153958,-4417,1477,-4771,4757,4825,5051,-7448,378,6430,0,6156,2467
2017-03-09 18:14:11.165564,-7182,1477,6851,4757,-1170,5051,1780,378,-5853,0,-4761,2467
2017-03-09 18:14:11.193782,-4527,1477,4702,4757,5757,5051,5140,378,-5831,0,-3354,2467
2017-03-09 18:14:11.194239,7266,1477,1864,4757,-1806,5051,-4440,378,-347,0,2321,2467
2017-03-09 18:14:11.212483,7266,1477,1864,4757,-1806,5051,-4440,378,-347,0,2321,2467
2017-03-09 18:14:11.222803,7991,1477,6591,4757,-3711,5051,7315,378,-5231,0,4793,2467
2017-03-09 18:14:11.246447,7991,1477,6591,4757,-3711,5051,7315,378,-5231,0,4793,2467
2017-03-09 18:14:11.279539,7991,1477,6591,4757,-3711,5051,7315,378,-5231,0,4793,2467
2017-03-09 18:14:11.302924,566,1477,6805,4757,-5957,5051,-7146,378,2155,0,7052,2467
2017-03-09 18:14:11.303244,566,1477,6805,4757,-5957,5051,-7146,378,2155,0,7052,2467
2017-03-09 18:14:11.303382,566,1477,6805,4757,-5957,5051,-7146,378,2155,0,7052,2467
2017-03-09 18:14:11.334183,566,1477,6805,4757,-5957,5051,-7146,378,2155,0,7052,2467
2017-03-09 18:14:11.353757,-2410,1477,-5944,4757,2065,5051,-2819,378,-5005,0,-7336,2467
2017-03-09 18:14:11.385732,-2410,1477,-5944,4757,2065,5051,-2819,378,-5005,0,-7336,2467
2017-03-09 18:14:11.385933,-2410,1477,-5944,4757,2065,5051,-2819,378,-5005,0,-7336,2467
2017-03-09 18:14:11.420257,-2410,1477,-5944,4757,2065,5051,-2819,378,-5005,0,-7336,2467
2017-03-09 18:14:11.421485,-2410,1477,-5944,4757,2065,5051,-2819,378,-5005,0,-7336,2467
2017-03-09 18:14:11.455521,-2410,1477,-5944,4757,2065,5051,-2819,378,-5005,0,-7336,2467
2017-03-09 18:14:11.458418,-4621,1477,-4303,4757,271,5051,6683,378,6637,0,2875,2467
2017-03-09 18:14:11.475270,6725,1477,3760,4757,4739,5051,4980,378,647,0,3377,2467
2017-03-09 18:14:11.475468,2265,1477,-5223,4757,-3249,5051,3459,378,6684,0,1975,2467
2017-03-09 18:14:11.499492,2265,1477,-5223,4757,-3249,5051,3459,378,6684,0,1975,2467
2017-03-09 18:14:11.499710,2265,1477,-5223,4757,-3249,5051,3459,378,6684,0,1975,2467
2017-03-09 18:14:11.515452,2265,1477,-5223,4757,-3249,5051,3459,378,6684,0,1975,2467
2017-03-09 18:14:11.543680,2265,1477,-5223,4757,-3249,5051,3459,378,6684,0,1975,2467
2017-03-09 18:14:11.544999,2265,1477,-5223,4757,-3249,5051,3459,378,6684,0,1975,2467
2017-03-09 18:14:11.597659,2265,1477,-5223,4757,-3249,5051,3459,378,6684,0,1975,2467
2017-03-09 18:14:11.629741,2265,1477,-5223,4757,-3249,5051,3459,378,6684,0,1975,2467
2017-03-09 18:14:11.630470,-6003,1477,1162,4757,7709,5051,-6643,378,5503,0,-2140,2467
2017-03-09 18:14:11.666613,-6003,1477,1162,4757,7709,5051,-6643,378,5503,0,-2140,2467
2017-03-09 18:14:11.685853,2111,1477,-7180,4757,-4462,5051,-6244,378,-2988,0,6956,2467
2017-03-09 18:14:11.701706,2111,1477,-7180,4757,-4462,5051,-6244,378,-2988,0,6956,2467
2017-03-09 18:14:11.701914,-6828,1477,-6840,4757,-6316,5051,-3863,378,3808,0,-1435,2467
2017-03-09 18:14:11.730706,-6828,1477,-6840,4757,-6316,5051,-3863,378,3808,0,-1435,2467
2017-03-09 18:14:11.730878,-6828,1477,-6840,4757,-6316,5051,-3863,378,3808,0,-1435,2467
2017-03-09 18:14:11.784562,-5446,1477,-1910,4757,-1568,5051,207,378,3168,0,3472,2467
2017-03-09 18:14:11.784861,4170,1477,-2875,4757,6741,5051,3871,378,6998,0,-7081,2467
2017-03-09 18:14:11.784883,4170,1477,-2875,4757,6741,5051,3871,378,6998,0,-7081,2467
2017-03-09 18:14:11.803737,4170,1477,-2875,4757,6741,5051,3871,378,6998,0,-7081,2467
2017-03-09 18:14:11.828990,966,1477,6067,4757,-2023,5051,1710,378,3581,0,1561,2467
2017-03-09 18:14:11.829355,966,1477,6067,4757,-2023,5051,1710,378,3581,0,1561,2467
2017-03-09 18:14:11.869565,966,1477,6067,4757,-2023,5051,1710,378,3581,0,1561,2467
2017-03-09 18:14:11.869677,966,1477,6067,4757,-2023,5051,1710,378,3581,0,1561,2467
2017-03-09 18:14:11.870880,966,1477,6067,4757,-2023,5051,1710,378,3581,0,1561,2467
2017-03-09 18:14:11.894388,966,1477,6067,4757,-2023,5051,1710,378,3581,0,1561,2467
2017-03-09 18:14:11.894459,-656,1477,-7144,8901,-5144,5051,3337,378,-569,0,4729,2467
2017-03-09 18:14:11.917412,-656,1477,-7144,8901,-5144,5051,3337,378,-569,0,4729,2467
2017-03-09 18:14:11.934852,-656,1477,-7144,8901,-5144,5051,3337,378,-569,0,4729,2467
2017-03-09 18:14:11.955104,-656,1477,-7144,8901,-5144,5051,3337,378,-569,0,4729,2467
2017-03-09 18:14:11.974065,-656,1477,-7144,8901,-5144,5051,3337,378,-569,0,4729,2467
2017-03-09 18:14:11.985314,-656,1477,-7144,8901,-5144,5051,3337,378,-569,0,4729,2467
2017-03-09 18:14:12.011872,-656,1477,-7144,8901,-5144,5051,3337,378,-569,0,4729,2467
2017-03-09 18:14:12.025406,6552,1477,-5138,8901,-4536,5051,-2031,378,-1253,0,-2023,2467
2017-03-09 18:14:12.055550,6552,1477,-5138,8901,-4536,5051,-2031,378,-1253,0,-2023,2467
2017-03-09 18:14:12.057204,-4845,1477,1878,8901,-5723,5051,4390,378,-2707,0,-7873,2467
2017-03-09 18:14:12.091088,-4845,1477,1878,8901,-5723,5051,4390,378,-2707,0,-7873,2467
2017-03-09 18:14:12.091324,-4845,1477,1878,8901,-5723,5051,4390,378,-2707,0,-7873,2467
2017-03-09 18:14:12.091496,-4845,1477,1878,8901,-5723,5051,4390,378,-2707,0,-7873,2467
2017-03-09 18:14:12.121870,4854,1477,270,8901,-5723,5051,4390,378,-2707,0,-7873,2467
2017-03-09 18:14:12.124944,-4816,1477,4186,8901,6899,5051,-4836,378,4192,0,-5773,2467
2017-03-09 18:14:12.157745,-4816,1477,4186,8901,6899,5051,-4836,378,4192,0,-5773,2467
2017-03-09 18:14:12.174545,-4816,1477,4186,8901,6899,5051,-4836,378,4192,0,-5773,2467
2017-03-09 18:14:12.174628,-3469,1477,3821,8901,-2036,5051,-942,378,-7516,0,7761,2467
2017-03-09 18:14:12.174669,-3469,1477,3821,8901,-2036,5051,-942,378,-7516,0,7761,2467
2017-03-09 18:14:12.202218,-3469,1477,3821,8901,-2036,5051,-942,378,-7516,0,7761,2467
2017-03-09 18:14:12.202422,-3469,1477,3821,8901,-2036,5051,-942,378,-7516,0,7761,2467
2017-03-09 18:14:12.202430,-3469,1477,3821,8901,-2036,5051,-942,378,-7516,0,7761,2467
2017-03-09 18:14:12.218623,-5225,1477,-4612,8901,-2570,5051,-6603,378,-2906,0,2749,2467
2017-03-09 18:14:12.249346,-4631,1477,-2261,8901,-244,5051,3138,378,-7868,0,5663,2467
2017-03-09 18:14:12.250247,-4631,1477,-2261,8901,-244,5051,3138,378,-7868,0,5663,2467
2017-03-09 18:14:12.260968,-4631,1477,-2261,8901,-244,5051,3138,378,-7868,0,5663,2467
2017-03-09 18:14:12.304919,-3558,1477,3833,8901,6815,5051,-2777,378,3458,0,-3846,2467
2017-03-09 18:14:12.388087,-3558,1477,3833,8901,6815,5051,-2777,378,3458,0,-3846,2467
2017-03-09 18:14:12.388290,-3558,1477,3833,8901,6815,5051,-2777,378,3458,0,-3846,2467
2017-03-09 18:14:12.388460,-1516,1477,7983,8901,-5708,5051,1265,378,-6886,0,-3359,2467
2017-03-09 18:14:12.388613,4449,1477,-5646,8901,4988,5051,-3366,16091,7928,0,4185,2467
2017-03-09 18:14:12.425851,-5227,1477,-71,8901,-2027,5051,-1567,16091,-353,0,4831,2467
2017-03-09 18:14:12.426214,-5227,1477,-71,8901,-2027,5051,-1567,16091,-353,0,4831,2467
2017-03-09 18:14:12.426330,-5227,1477,-71,8901,-2027,5051,-1567,16091,-353,0,4831,2467
2017-03-09 18:14:12.426403,-5227,1477,-71,8901,-2027,5051,-1567,16091,-353,0,4831,2467
2017-03-09 18:14:12.426442,-8069,1477,-5838,8901,583,5051,8170,16091,-5871,0,-7952,2467
2017-03-09 18:14:12.426478,-8069,1477,-5838,8901,583,5051,8170,16091,-5871,0,-7952,2467
2017-03-09 18:14:12.426544,-6081,1477,6377,8901,-1292,5051,3489,16091,-1260,0,-6055,2467
2017-03-09 18:14:12.479815,-6081,1477,6377,8901,-1292,5051,3489,16091,-1260,0,-6055,2467
2017-03-09 18:14:12.480249,-6081,1477,6377,8901,-1292,5051,3489,16091,-1260,0,-6055,2467
2017-03-09 18:14:12.480415,-6040,1477,-5668,8901,-5928,5051,3150,16091,-6983,0,-1899,2467
2017-03-09 18:14:12.507871,2056,1477,-8003,8901,-6103,5051,5346,16091,5854,0,-929,2467
2017-03-09 18:14:12.513779,2056,1477,-8003,8901,-6103,5051,5346,16091,5854,0,-929,2467
2017-03-09 18:14:12.513862,2056,1477,-8003,8901,-6103,5051,5346,16091,5854,0,-929,2467
2017-03-09 18:14:12.538427,-678,1477,1125,8901,4777,5051,4589,16091,517,0,-2383,2467
2017-03-09 18:14:12.579017,-678,1477,1125,8901,4777,5051,4589,16091,517,0,-2383,2467
2017-03-09 18:14:12.579272,-4121,1477,5238,8901,-4774,5051,-1789,16091,-1150,0,333,2467
2017-03-09 18:14:12.579475,7215,1477,-3880,8901,5717,5051,2739,16091,-6777,0,3289,2467
