Timestamp,AF3 Value,AF3 Quality,AF4 Value,AF4 Quality,F3 Value,F3 Quality,F4 Value,F4 Quality,F7 Value,F7 Quality,F8 Value,F8 Quality
2017-03-09 18:13:28.105573,-4569,0,6596,0,-2807,0,-1984,0,-7887,0,2950,14927
2017-03-09 18:13:28.109739,-4569,0,6596,0,-2807,0,-1984,0,-7887,0,2950,14927
2017-03-09 18:13:28.117546,-4569,0,6596,0,-2807,0,-1984,0,-7887,0,2950,14927
2017-03-09 18:13:28.127126,-4569,0,6596,0,-2807,0,-1984,0,-7887,0,2950,14927
2017-03-09 18:13:28.131268,-4569,0,6596,0,-2807,0,-1984,0,-7887,0,2950,14927
2017-03-09 18:13:28.144984,-4402,0,-4427,13054,-3993,0,-5859,0,4686,0,84,14927
2017-03-09 18:13:28.154473,-4402,0,-4427,13054,-3993,0,-5859,0,4686,0,84,14927
2017-03-09 18:13:28.176352,-4402,0,-4427,13054,-3993,0,-5859,0,4686,0,84,14927
2017-03-09 18:13:28.205766,-4402,0,-4427,13054,-3993,0,-5859,0,4686,0,84,14927
2017-03-09 18:13:28.222675,-4402,0,-4427,13054,-3993,0,-5859,0,4686,0,84,14927
2017-03-09 18:13:28.223397,-4047,0,-2480,3372,4315,0,-2528,0,3172,0,-5504,14927
2017-03-09 18:13:28.237861,-4047,0,-2480,3372,4315,0,-2528,0,3172,0,-5504,14927
2017-03-09 18:13:28.249126,-4047,0,-2480,3372,4315,0,-2528,0,3172,0,-5504,14927
2017-03-09 18:13:28.257545,-4047,0,-2480,3372,4315,0,-2528,0,3172,0,-5504,14927
2017-03-09 18:13:28.270025,-4047,0,-2480,3372,4315,0,-2528,0,3172,0,-5504,14927
2017-03-09 18:13:28.275435,-4047,0,-2480,3372,4315,0,-2528,0,3172,0,-5504,14927
2017-03-09 18:13:28.291513,-7656,0,-3290,3372,3813,0,6227,0,3311,0,5182,14927
2017-03-09 18:13:28.298070,7960,0,8174,3372,-1630,0,943,0,6227,0,6874,14927
2017-03-09 18:13:28.316364,7960,0,8174,3372,-1630,0,943,0,6227,0,6874,14927
2017-03-09 18:13:28.333687,7960,0,8174,3372,-1630,0,943,0,6227,0,6874,14927
2017-03-09 18:13:28.336514,-2545,0,-2456,3372,-4080,0,-6081,0,-7863,0,6902,14927
2017-03-09 18:13:28.370813,-2545,0,-2456,3372,-4080,0,-6081,0,-7863,0,6902,14927
2017-03-09 18:13:28.392701,-2545,0,-2456,3372,-4080,0,-6081,0,-7863,0,6902,14927
2017-03-09 18:13:28.393471,7921,0,6590,3372,-114,0,-2050,0,6409,0,7373,14927
2017-03-09 18:13:28.406335,7921,0,6590,3372,-114,0,-2050,0,6409,0,7373,14927
2017-03-09 18:13:28.410830,7921,0,6590,3372,-114,0,-2050,0,6409,0,7373,14927
2017-03-09 18:13:28.422190,-7328,0,542,3372,3114,0,4124,15209,5779,0,5037,9948
2017-03-09 18:13:28.431726,-7328,0,542,3372,3114,0,4124,15209,5779,0,5037,9948
2017-03-09 18:13:28.453579,-7328,0,542,3372,3114,0,4124,15209,5779,0,5037,9948
2017-03-09 18:13:28.467605,-7328,0,542,3372,3114,0,4124,15209,5779,0,5037,9948
2017-03-09 18:13:28.484930,-7328,0,542,3372,3114,0,4124,15209,5779,0,5037,9948
2017-03-09 18:13:28.485856,-7328,0,542,3372,3114,0,4124,15209,5779,0,5037,9948
2017-03-09 18:13:28.494082,-7328,0,542,3372,3114,0,4124,15209,5779,0,5037,9948
2017-03-09 18:13:28.501365,-7328,0,542,3372,3114,0,4124,15209,5779,0,5037,9948
2017-03-09 18:13:28.530367,-7328,0,542,3372,3114,0,4124,15209,5779,0,5037,9948
2017-03-09 18:13:28.535531,-7328,0,542,3372,3114,0,4124,15209,5779,0,5037,9948
2017-03-09 18:13:28.545652,-7328,0,542,3372,3114,0,4124,15209,5779,0,5037,9948
2017-03-09 18:13:28.549796,2358,0,5358,3372,3957,0,-4120,15209,7899,0,286,9948
2017-03-09 18:13:28.562863,2358,0,5358,3372,3957,0,-4120,15209,7899,0,286,9948
2017-03-09 18:13:28.594724,-7902,0,-6699,3372,-3456,0,-7570,15209,1912,0,-5457,9948
2017-03-09 18:13:28.616437,-7902,0,-6699,3372,-3456,0,-7570,15209,1912,0,-5457,9948
2017-03-09 18:13:28.625686,-7902,0,-6699,3372,-3456,0,-7570,15209,1912,0,-5457,9948
2017-03-09 18:13:28.635084,-6002,0,3808,3372,-6770,0,-8176,15209,6454,0,-3503,9948
2017-03-09 18:13:28.640039,-6002,0,3808,3372,-6770,0,-8176,15209,6454,0,-3503,9948
2017-03-09 18:13:28.657602,-6002,0,3808,3372,-6770,0,-8176,15209,6454,0,-3503,9948
2017-03-09 18:13:28.669891,-6002,0,3808,3372,-6770,0,-8176,15209,6454,0,-3503,9948
2017-03-09 18:13:28.681997,1403,0,964,3372,7397,0,6558,15209,7683,0,2540,9948
2017-03-09 18:13:28.685959,1403,0,964,3372,7397,0,6558,15209,7683,0,2540,9948
2017-03-09 18:13:28.700948,1403,0,964,3372,7397,0,6558,15209,7683,0,2540,9948
2017-03-09 18:13:28.709150,1403,0,964,3372,7397,0,6558,15209,7683,0,2540,9948
2017-03-09 18:13:28.726772,1403,0,964,3372,7397,0,6558,15209,7683,0,2540,9948
2017-03-09 18:13:28.733302,1587,0,-3868,3372,5876,0,3799,15209,5619,0,-5645,9948
2017-03-09 18:13:28.749865,-5710,0,6205,3372,-3077,0,-6751,15209,-1429,9969,717,9948
2017-03-09 18:13:28.770589,-5710,0,6205,3372,-3077,0,-6751,15209,-1429,9969,717,9948
2017-03-09 18:13:28.771062,-5710,0,6205,3372,-3077,0,-6751,15209,-1429,9969,717,9948
2017-03-09 18:13:28.781043,7178,0,-5732,3372,5227,0,-3191,15209,-4868,9969,-248,9948
2017-03-09 18:13:28.786093,7178,0,-5732,3372,5227,0,-3191,15209,-4868,9969,-248,9948
2017-03-09 18:13:28.791757,7178,0,-5732,3372,5227,0,-3191,15209,-4868,9969,-248,9948
2017-03-09 18:13:28.801429,7178,0,-5732,3372,5227,0,-3191,15209,-4868,9969,-248,9948
2017-03-09 18:13:28.806612,-3360,0,-1811,3372,-2462,0,6140,15209,2490,9969,1755,9948
2017-03-09 18:13:28.825767,-3360,0,-1811,3372,-2462,0,6140,15209,2490,9969,1755,9948
2017-03-09 18:13:28.836651,2221,0,3823,3372,-554,0,2841,15209,-4384,9969,-3996,9948
2017-03-09 18:13:28.850492,2221,0,3823,3372,-554,0,2841,15209,-4384,9969,-3996,9948
2017-03-09 18:13:28.861990,2221,0,3823,3372,-554,0,2841,15209,-4384,9969,-3996,9948
2017-03-09 18:13:28.879096,2221,0,3823,3372,-554,0,2841,15209,-4384,9969,-3996,9948
2017-03-09 18:13:28.890005,5255,0,3645,3372,6812,0,57,15209,2047,9969,-1840,9948
2017-03-09 18:13:28.911299,4031,0,5106,3372,1339,0,6907,15209,5096,9969,-2608,9948
2017-03-09 18:13:28.925088,4031,0,5106,3372,1339,0,6907,15209,5096,9969,-2608,9948
2017-03-09 18:13:28.949830,4031,0,5106,3372,1339,0,6907,15209,5096,9969,-2608,9948
2017-03-09 18:13:28.966361,-203,0,946,3372,6568,0,-6068,15209,769,9969,1758,9948
2017-03-09 18:13:28.967032,1754,0,621,3372,5018,0,-6776,15209,4261,9969,-1846,9948
2017-03-09 18:13:28.981533,1754,0,621,3372,5018,0,-6776,15209,4261,9969,-1846,9948
2017-03-09 18:13:28.988689,4325,0,281,3372,4782,0,-1357,15209,6474,9969,6382,9948
2017-03-09 18:13:28.993523,4325,0,281,3372,4782,0,-1357,15209,6474,9969,6382,9948
2017-03-09 18:13:29.001870,4325,0,281,3372,4782,0,-1357,15209,6474,9969,6382,9948
2017-03-09 18:13:29.002042,4468,0,-4706,3372,175,0,7663,15209,-2403,9969,5765,9948
2017-03-09 18:13:29.009395,4468,0,-4706,3372,175,0,7663,15209,-2403,9969,5765,9948
2017-03-09 18:13:29.019992,4468,0,-4706,3372,175,0,7663,15209,-2403,9969,5765,9948
2017-03-09 18:13:29.024713,4468,0,-4706,3372,175,0,7663,15209,-2403,9969,5765,9948
2017-03-09 18:13:29.037854,-6439,0,-1743,3372,-1009,0,7744,15209,374,9969,3694,9948
2017-03-09 18:13:29.045808,-6439,0,-1743,3372,-1009,0,7744,15209,374,9969,3694,9948
2017-03-09 18:13:29.051306,-6439,0,-1743,3372,-1009,0,7744,15209,374,9969,3694,9948
2017-03-09 18:13:29.061753,-6439,0,-1743,3372,-1009,0,7744,15209,374,9969,3694,9948
2017-03-09 18:13:29.075440,-6439,0,-1743,3372,-1009,0,-6147,15209,374,9969,3694,9948
2017-03-09 18:13:29.086592,-6439,0,-1743,3372,176,0,-6147,15209,374,9969,3694,9948
2017-03-09 18:13:29.098223,7320,0,6039,3372,-7915,0,-5212,15209,3485,9969,-7920,9948
2017-03-09 18:13:29.125798,7320,0,6039,3372,-7915,0,-5212,15209,3485,9969,-7920,9948
2017-03-09 18:13:29.142008,7320,0,6039,3372,-7915,0,-5212,15209,3485,9969,-7920,9948
2017-03-09 18:13:29.148236,-1733,0,-199,3372,4494,0,924,15209,-4320,9969,-4382,9948
2017-03-09 18:13:29.161117,-1733,0,-199,3372,4494,0,924,15209,-4320,9969,-4382,9948
2017-03-09 18:13:29.161778,-1733,0,-199,3372,4494,0,924,15209,-4320,9969,-4382,9948
2017-03-09 18:13:29.172230,-2653,0,6887,3372,-4402,0,-2480,15209,-2527,9969,-7867,9948
2017-03-09 18:13:29.178080,-2653,0,6887,3372,-4402,0,-2480,15209,-2527,9969,-7867,9948
2017-03-09 18:13:29.185870,-2653,0,6887,3372,-4402,0,-2480,15209,-2527,9969,-7867,9948
2017-03-09 18:13:29.191659,-2653,0,6887,3372,-4402,0,-2480,15209,-2527,9969,-7867,9948
2017-03-09 18:13:29.202595,7791,0,-3577,3372,598,0,-3873,15209,2330,9969,6819,9948
2017-03-09 18:13:29.217930,7791,0,-3577,3372,598,0,-3873,15209,2330,9969,6819,9948
2017-03-09 18:13:29.218097,-3131,0,3185,3372,6131,0,-6128,15209,-795,9969,8073,9948
2017-03-09 18:13:29.231095,-3131,0,3185,3372,6131,0,-6128,15209,-795,9969,8073,9948
2017-03-09 18:13:29.243795,-3131,0,3185,3372,6131,0,-6128,15209,-795,9969,8073,9948
2017-03-09 18:13:29.243986,-3131,0,3185,3372,6131,0,-6128,15209,-795,9969,8073,9948
2017-03-09 18:13:29.253769,-3131,0,3185,3372,6131,0,-6128,15209,-795,9969,8073,9948
2017-03-09 18:13:29.262072,-3131,0,3185,3372,6131,0,-6128,15209,-795,9969,8073,9948
2017-03-09 18:13:29.271899,-3131,0,3185,3372,6131,0,-6128,15209,-795,9969,8073,9948
2017-03-09 18:13:29.286216,-3131,0,3185,3372,6131,0,-6128,15209,-795,9969,8073,9948
2017-03-09 18:13:29.305068,-3131,0,3185,3372,6131,0,-6128,15209,-795,9969,8073,9948
2017-03-09 18:13:29.305273,-3131,0,3185,3372,6131,0,-6128,15209,-795,9969,8073,9948
2017-03-09 18:13:29.322004,7267,0,-5484,3372,-3829,0,-7556,15209,4086,9969,199,9948
2017-03-09 18:13:29.337077,-5298,0,2385,3372,-7128,0,-2489,15209,989,9969,-3568,9948
2017-03-09 18:13:29.341343,-5298,0,2385,3372,-7128,0,-2489,15209,989,9969,-3568,9948
2017-03-09 18:13:29.342278,5473,0,5897,3372,-7128,0,-2489,15209,989,9969,-3568,9948
2017-03-09 18:13:29.355764,3419,0,2200,3372,4018,0,7096,6560,-7950,9969,2270,9948
2017-03-09 18:13:29.361974,3419,0,2200,3372,4018,0,7096,6560,-7950,9969,2270,9948
2017-03-09 18:13:29.369851,3419,0,2200,3372,4018,0,7096,6560,-7950,9969,2270,9948
2017-03-09 18:13:29.385977,3419,0,2200,3372,4018,0,7096,6560,-7950,9969,2270,9948
2017-03-09 18:13:29.402032,3419,0,2200,3372,4018,0,7096,6560,-7950,9969,2270,9948
2017-03-09 18:13:29.415659,3419,0,2200,3372,4018,0,7096,6560,-7950,9969,2270,9948
2017-03-09 18:13:29.425739,4490,0,-2499,3372,4651,0,-6657,6560,-6984,9969,5831,9948
2017-03-09 18:13:29.436868,3115,8979,5795,3372,-4497,0,2572,6560,-1536,9969,-5271,9948
2017-03-09 18:13:29.442504,3115,8979,5795,3372,-4497,0,2572,6560,-1536,9969,-5271,9948
2017-03-09 18:13:29.454315,3115,8979,5795,3372,-4497,0,2572,6560,-1536,9969,-5271,9948
2017-03-09 18:13:29.468385,3115,8979,5795,3372,-4497,0,2572,6560,-1536,9969,-5271,9948
2017-03-09 18:13:29.478193,3115,8979,5795,3372,-4497,0,2572,6560,-1536,9969,-5271,9948
2017-03-09 18:13:29.533860,3115,8979,5795,3372,-4497,0,2572,6560,-1536,9969,-5271,9948
2017-03-09 18:13:29.543231,-1990,8979,1728,3372,-6691,0,-2720,6560,-8175,9969,-5421,9948
2017-03-09 18:13:29.549733,-1990,8979,1728,3372,-6691,0,-2720,6560,-8175,9969,-5421,9948
2017-03-09 18:13:29.556044,-1990,8979,1728,3372,-6691,0,-2720,6560,-8175,9969,-5421,9948
2017-03-09 18:13:29.566528,-1990,8979,1728,3372,-6691,0,-2720,6560,-8175,9969,-5421,9948
2017-03-09 18:13:29.571323,-4437,8979,5511,3372,6252,0,4348,6560,-5033,9969,-8129,9948
2017-03-09 18:13:29.579557,-4437,8979,5511,3372,6252,0,4348,6560,-5033,9969,-8129,9948
2017-03-09 18:13:29.579747,-4437,8979,5511,3372,6252,0,4348,6560,-5033,9969,-8129,9948
2017-03-09 18:13:29.585580,-4437,8979,5511,3372,6252,0,4348,6560,-5033,9969,-8129,9948
2017-03-09 18:13:29.595150,-5279,8979,-3206,3372,2551,0,-1651,6560,6302,9969,676,9948
2017-03-09 18:13:29.599549,-5279,8979,-3206,3372,2551,0,-1651,6560,6302,9969,676,9948
2017-03-09 18:13:29.611375,-5279,8979,-3206,3372,2551,0,-1651,6560,6302,9969,676,9948
2017-03-09 18:13:29.617915,-5279,8979,-3206,3372,2551,0,-1651,6560,6302,9969,676,9948
2017-03-09 18:13:29.622495,-7749,8979,-4225,3372,7519,0,7456,6560,-692,9969,4459,9948
2017-03-09 18:13:29.657983,-7749,8979,-4225,3372,7519,0,7456,6560,-692,9969,4459,9948
2017-03-09 18:13:29.667254,-7749,8979,-4225,3372,7519,0,7456,6560,-692,9969,4459,9948
2017-03-09 18:13:29.677314,636,8979,4743,3372,6184,0,-983,6560,6043,9969,-4846,9948
2017-03-09 18:13:29.684688,636,8979,4743,3372,6184,0,-983,6560,6043,9969,-4846,9948
2017-03-09 18:13:29.691180,636,8979,4743,3372,6184,0,-983,6560,6043,9969,-4846,9948
2017-03-09 18:13:29.702218,636,8979,4743,3372,6184,0,-983,6560,6043,9969,-4846,9948
2017-03-09 18:13:29.715203,636,8979,4743,3372,6184,0,-983,6560,6043,9969,-4846,9948
2017-03-09 18:13:29.730320,-546,8979,-6688,3372,-5679,0,-7492,6560,-6977,9969,-1008,9948
2017-03-09 18:13:29.743928,-546,8979,-6688,3372,-5679,0,-7492,6560,-6977,9969,-1008,9948
2017-03-09 18:13:29.750422,-546,8979,-6688,3372,-5679,0,-7492,6560,-6977,9969,-1008,9948
2017-03-09 18:13:29.765613,-546,8979,-6688,3372,-5679,0,-7492,6560,-6977,9969,-1008,9948
2017-03-09 18:13:29.765788,-6190,8979,1053,3372,2231,0,-626,6560,-2530,9969,-378,9948
2017-03-09 18:13:29.778166,6014,8979,7413,3372,-4311,0,7978,6560,-4975,9969,-91,9948
2017-03-09 18:13:29.788910,6014,8979,7413,3372,-4311,0,7978,6560,-4975,9969,-91,9948
2017-03-09 18:13:29.793584,6014,8979,7413,3372,-4311,0,7978,6560,-4975,9969,-91,9948
2017-03-09 18:13:29.806004,6014,8979,7413,3372,-4311,0,7978,6560,-4975,9969,-91,9948
2017-03-09 18:13:29.812448,-7856,8979,7012,3372,-5579,0,-3932,6560,-5596,9969,1122,9948
2017-03-09 18:13:29.817738,-7856,8979,7012,3372,-5579,0,-3932,6560,-5596,9969,1122,9948
2017-03-09 18:13:29.840168,-7856,8979,7012,3372,-5579,0,-3932,6560,-5596,9969,1122,9948
2017-03-09 18:13:29.847756,-7601,8979,6231,3372,-5626,0,1112,13690,4967,9969,4517,9948
2017-03-09 18:13:29.864057,-7601,8979,6231,3372,-5626,0,1112,13690,4967,9969,4517,9948
2017-03-09 18:13:29.881403,820,8979,-3054,3372,5524,0,-514,13690,-7414,9969,-6739,9948
2017-03-09 18:13:29.881492,820,8979,-3054,3372,5524,0,-514,13690,-7414,9969,-6739,9948
2017-03-09 18:13:29.896959,820,8979,-3054,3372,5524,0,-514,13690,-7414,9969,-6739,9948
2017-03-09 18:13:29.897657,820,8979,-3054,3372,5524,0,-514,13690,-7414,9969,-6739,9948
2017-03-09 18:13:29.907987,820,8979,-3054,3372,5524,0,-514,13690,-7414,9969,-6739,9948
2017-03-09 18:13:29.931157,7089,8979,-6937,3372,3054,0,-5397,13690,4588,9969,-7505,9948
2017-03-09 18:13:29.941821,7089,8979,-6937,3372,3054,0,-5397,13690,4588,9969,-7505,9948
2017-03-09 18:13:29.963531,7089,8979,-6937,3372,3054,0,-5397,13690,4588,9969,-7505,9948
2017-03-09 18:13:29.977666,7089,8979,-6937,3372,3054,0,-5397,13690,4588,9969,-7505,9948
2017-03-09 18:13:29.986641,7089,8979,-6937,3372,3054,0,-5397,13690,4588,9969,-7505,9948
2017-03-09 18:13:29.999608,7089,8979,-6937,3372,3054,0,-5397,13690,4588,9969,-7505,9948
2017-03-09 18:13:30.014922,7089,8979,-6937,3372,3054,0,-5397,13690,4588,9969,-7505,9948
2017-03-09 18:13:30.015122,-6985,8979,-5656,3372,7064,0,461,13690,5135,9969,-1380,9948
2017-03-09 18:13:30.029824,-2962,8979,-3906,3372,-3041,0,-4697,13690,2164,9969,2800,9948
2017-03-09 18:13:30.039847,-2962,8979,-3906,3372,-3041,0,-4697,13690,2164,9969,2800,9948
2017-03-09 18:13:30.046362,-2962,8979,-3906,3372,-3041,0,-4697,13690,2164,9969,2800,9948
2017-03-09 18:13:30.073651,-2962,8979,-3906,3372,-3041,0,-4697,13690,2164,9969,2800,9948
2017-03-09 18:13:30.090735,-2962,8979,-3906,3372,-3041,0,-4697,13690,2164,9969,2800,9948
2017-03-09 18:13:30.096344,-2962,8979,-3906,3372,-3041,0,-4697,13690,2164,9969,2800,9948
2017-03-09 18:13:30.106754,-2962,8979,-3906,3372,-3041,0,-4697,13690,2164,9969,2800,9948
2017-03-09 18:13:30.115447,-2962,8979,-3906,3372,-3041,0,-4697,13690,2164,9969,2800,9948
2017-03-09 18:13:30.116445,-2962,8979,-3906,3372,-3041,0,-4697,13690,2164,9969,2800,9948
2017-03-09 18:13:30.143598,279,8979,-7896,3372,-4294,0,-4818,13690,2558,9969,-4594,9948
2017-03-09 18:13:30.171727,279,8979,-7896,3372,-4294,0,-4818,13690,2558,9969,-4594,9948
2017-03-09 18:13:30.198720,279,8979,-7896,3372,-4294,0,-4818,13690,2558,9969,-4594,9948
2017-03-09 18:13:30.199599,279,8979,-7896,3372,-4294,0,-4818,13690,2558,9969,-4594,9948
2017-03-09 18:13:30.217925,-399,8979,415,3372,-2775,0,8135,12627,-5776,9969,4406,9948
2017-03-09 18:13:30.228253,-399,8979,415,3372,-2775,0,8135,12627,-5776,9969,4406,9948
2017-03-09 18:13:30.239159,-399,8979,415,3372,-2775,0,8135,12627,-5776,9969,4406,9948
2017-03-09 18:13:30.246075,-399,8979,415,3372,-2775,0,8135,12627,-5776,9969,4406,9948
2017-03-09 18:13:30.275775,-2104,8979,-6647,3372,-6768,0,3915,12627,6984,9969,-7355,9948
2017-03-09 18:13:30.290479,2967,8979,439,3372,1777,0,5873,12627,-4774,9969,8191,9948
2017-03-09 18:13:30.310424,2967,8979,439,3372,1777,0,5873,12627,-4774,9969,8191,9948
2017-03-09 18:13:30.310620,2967,8979,439,3372,1777,0,5873,12627,-4774,9969,8191,9948
2017-03-09 18:13:30.326147,-6372,8979,-4151,3372,-5361,0,-3896,12627,-3892,9969,226,2398
2017-03-09 18:13:30.360667,-6372,8979,-4151,3372,-5361,0,-3896,12627,-3892,9969,226,2398
2017-03-09 18:13:30.394141,-6372,8979,-4151,3372,-5361,0,-3896,12627,-3892,9969,226,2398
2017-03-09 18:13:30.410187,1146,8979,-4633,3372,-2791,0,6353,12627,-2829,9969,-6994,2398
2017-03-09 18:13:30.422979,1794,8979,-3966,3372,-7388,0,-156,12627,-7762,9969,-2572,2398
2017-03-09 18:13:30.442252,1794,8979,-3966,3372,-7388,0,-156,12627,-7762,9969,-2572,2398
2017-03-09 18:13:30.458032,1794,8979,-3966,3372,-7388,0,-156,12627,-7762,9969,-2572,2398
2017-03-09 18:13:30.471921,3353,8979,628,3372,-3699,0,-4131,12627,-5404,9969,-4051,2398
2017-03-09 18:13:30.492246,3353,8979,628,3372,-3699,0,-4131,12627,-5404,9969,-4051,2398
2017-03-09 18:13:30.515207,3353,8979,628,3372,-3699,0,-4131,12627,-5404,9969,-4051,2398
2017-03-09 18:13:30.541768,-26,8979,-956,3372,5132,0,3926,12627,148,9969,4994,2398
2017-03-09 18:13:30.550779,-26,8979,-956,3372,5132,0,3926,12627,148,9969,4994,2398
2017-03-09 18:13:30.562555,-3884,8979,-1915,3372,7475,0,-1769,7636,-2237,9969,2481,2398
2017-03-09 18:13:30.575410,4675,8979,-6438,3372,-6289,0,-6453,7636,-4518,9969,-2568,2398
2017-03-09 18:13:30.603947,2347,8979,-1544,3372,4930,0,-3561,7636,3389,9969,-3611,2398
2017-03-09 18:13:30.625780,2347,8979,-1544,3372,4930,0,-3561,7636,3389,9969,-3611,2398
2017-03-09 18:13:30.649702,2347,8979,-1544,3372,4930,0,-3561,7636,3389,9969,-3611,2398
2017-03-09 18:13:30.673514,7290,8979,-2074,3372,4171,0,6147,7636,-4860,9969,6707,2398
2017-03-09 18:13:30.691150,7290,8979,-2074,3372,4171,0,6147,7636,-4860,9969,6707,2398
2017-03-09 18:13:30.691483,7290,8979,-2074,3372,4171,0,6147,7636,-4860,9969,6707,2398
2017-03-09 18:13:30.706577,7290,8979,-2074,3372,4171,0,6147,7636,-4860,9969,6707,2398
2017-03-09 18:13:30.715944,1793,15332,3459,3372,-6235,0,-8091,7636,4490,9969,165,2398
2017-03-09 18:13:30.731637,1793,15332,3459,3372,-6235,0,-8091,7636,4490,9969,165,2398
2017-03-09 18:13:30.732194,1793,15332,3459,3372,-6235,0,-8091,7636,4490,9969,165,2398
2017-03-09 18:13:30.775270,-6207,15332,-3924,3372,7573,6068,-7100,7636,-5252,9969,7978,2398
2017-03-09 18:13:30.781836,-6207,15332,-3924,3372,7573,6068,-7100,7636,-5252,9969,7978,2398
2017-03-09 18:13:30.789906,-3820,15332,2139,3372,605,6068,1099,2661,-895,9969,4111,2398
2017-03-09 18:13:30.803005,-3820,15332,2139,3372,605,6068,1099,2661,-895,9969,4111,2398
2017-03-09 18:13:30.818025,-3820,15332,2139,3372,605,6068,1099,2661,-895,9969,4111,2398
2017-03-09 18:13:30.849127,-3820,15332,2139,3372,605,6068,1099,2661,-895,9969,4111,2398
2017-03-09 18:13:30.876265,-3820,15332,2139,3372,605,6068,1099,2661,-895,9969,4111,2398
2017-03-09 18:13:30.876460,-3820,15332,2139,3372,605,6068,1099,2661,-895,9969,4111,2398
2017-03-09 18:13:30.896984,-3820,15332,2139,3372,605,6068,1099,2661,-895,9969,4111,2398
2017-03-09 18:13:30.905736,-3820,15332,2139,3372,605,6068,1099,2661,-895,9969,4111,2398
2017-03-09 18:13:30.906681,-3820,15332,2139,3372,605,6068,1099,2661,-895,9969,4111,2398
2017-03-09 18:13:30.925842,-3820,15332,2139,3372,605,6068,1099,2661,-895,9969,4111,2398
2017-03-09 18:13:30.944861,-3820,15332,2139,3372,605,6068,1099,2661,-895,9969,4111,2398
2017-03-09 18:13:30.957281,-3490,15332,-4745,3372,-5584,6068,-4528,2661,7396,9969,-4449,2398
2017-03-09 18:13:30.988383,-3490,15332,-4745,3372,-5584,6068,-4528,2661,7396,9969,-4449,2398
2017-03-09 18:13:31.004941,-3490,15332,-4745,3372,-5584,6068,-4528,2661,7396,9969,-4449,2398
2017-03-09 18:13:31.041682,2592,15332,-4267,3372,2186,6068,6786,2661,4420,9969,-6686,2398
2017-03-09 18:13:31.042688,2592,15332,-4267,3372,2186,6068,6786,2661,4420,9969,-6686,2398
2017-03-09 18:13:31.052962,-3938,15332,-7102,3372,3367,6068,157,2661,7598,9969,6120,2398
2017-03-09 18:13:31.065634,-3938,15332,-7102,3372,3367,6068,157,2661,7598,9969,6120,2398
2017-03-09 18:13:31.073729,-3938,15332,-7102,3372,3367,6068,157,2661,7598,9969,6120,2398
2017-03-09 18:13:31.085998,-3938,15332,-7102,3372,3367,6068,157,2661,7598,9969,6120,2398
2017-03-09 18:13:31.094043,-3938,15332,-7102,3372,3367,6068,157,2661,7598,9969,6120,2398
2017-03-09 18:13:31.115136,-581,15332,4657,3372,-2845,6068,-5140,2661,4325,9969,2121,2398
2017-03-09 18:13:31.131711,-581,15332,4657,3372,-2845,6068,-5140,2661,4325,9969,2121,2398
2017-03-09 18:13:31.155972,-581,15332,4657,3372,-2845,6068,-5140,2661,4325,9969,2121,2398
